snapshot_ts,stop_id,route_id,route_short_name,trip_id,vehicle_id,scheduled_arrival_ts,predicted_arrival_ts,status
1774656010,1_103,1_102745,G Line,1_736435999,1_6400,1774655958,1774656016,default
1774656010,1_60161,1_100042,148,1_762077779,1_7976051,1774654980,1774656281,default
1774656010,1_575,1_100263,7,1_694070779,1_4560,1774656120,1774655993,default
1774656010,1_2850,1_100089,2,1_491928949,1_7975119,1774656060,1774656060,default
1774656010,1_46505,1_102619,F Line,1_694521709,1_7976229,1774656060,1774656060,default
1774656010,1_46505,1_102619,F Line,1_694522129,1_7976085,1774656660,1774656660,default
1774656010,1_280,40_100240,554,40_560096539,40_7976689,1774655721,1774656095,default
1774656010,1_280,1_100011,111,1_664454909,1_7976635,1774655661,1774656098,default
1774656010,3_31002,1_102736,H Line,1_694056519,1_6060,1774656117,1774656002,default
1774656010,3_31002,40_560,560,40_3037020,40_9122,1774656145,1774656136,default
1774656010,1_72494,1_100160,269,1_720964939,1_7976380,1774657440,1774657440,default
1774656010,1_84810,1_102752,223,1_825197249,1_7309,1774656199,1774656027,default
1774656010,1_52306,1_102619,F Line,1_656236699,1_7976226,1774656300,1774656300,default
1774656010,1_52306,1_102719,161,1_693753589,1_7976230,1774656900,1774656900,default
1774656010,1_52306,1_102619,F Line,1_694522049,1_7975998,1774656900,1774656900,default
1774656010,1_52306,1_102719,161,1_693754319,1_7976220,1774657620,1774657620,default
1774656010,1_59282,1_102717,165,1_664465499,1_7313,1774656780,1774655307,default
1774656010,1_25791,1_100214,372,1_694307129,1_6898,1774656081,1774656198,default
1774656010,1_620,40_515,515,40_15046848__KPOB-CS:253:2:Thu-Fri:1:25SEP:85043:45,40_91902,1774657200,1774655706,default
1774656010,1_620,40_515,515,40_15047353__KPOB-CS:253:2:Thu-Fri:1:25SEP:85081:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85081:45,1774656000,1774656299,default
1774656010,1_620,40_515,515,40_15047216__KPOB-CS:253:2:Thu-Fri:1:25SEP:85083:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85083:45,1774656600,1774656545,default
1774656010,1_620,40_510,510,40_15047266__KPOB-CS:253:2:Thu-Fri:1:25SEP:85057:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85057:45,1774656600,1774656600,default
1774656010,1_620,29_424,424,29_14876206__MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,29_MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,1774656600,1774656600,default
1774656010,1_620,40_100239,550,40_597759719,40_9814,1774656360,1774656726,default
1774656010,1_620,1_102754,256,1_778603729,1_7976735,1774656900,1774656900,default
1774656010,1_620,40_515,515,40_15047093__KPOB-CS:253:2:Thu-Fri:1:25SEP:85052:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85052:45,1774658400,1774658400,default
1774656010,1_620,1_102754,256,1_778603739,1_7976728,1774658700,1774658700,default
1774656010,1_620,40_515,515,40_15047283__KPOB-CS:253:2:Thu-Fri:1:25SEP:85062:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85062:45,1774659600,1774659600,default
1774656010,1_10912,40_100511,542,40_581722909,40_7976606,1774656360,1774656360,default
1774656010,1_10912,1_100162,271,1_569496929,1_7976670,1774656720,1774656720,default
1774656010,1_10912,1_100162,271,1_569496799,1_7976668,1774657380,1774657380,default
1774656010,1_10912,40_100451,556,40_635883209,40_7976710,1774657800,1774657800,default
1774656010,1_71960,1_102752,223,1_766488319,1_7334,1774656360,1774656144,default
1774656010,1_8403,1_100039,14,1_562519939,1_4353,1774656300,1774656148,default
1774656010,1_58144,1_100048,153,1_825129409,1_7191,1774656281,1774656133,default
1774656310,1_60161,1_100042,148,1_762077939,1_3735,1774657680,1774656144,default
1774656310,1_60161,1_100042,148,1_762077939,1_7976072,1774657680,1774657680,default
1774656310,1_320,40_100239,550,40_597759969,40_9656,1774656060,1774656352,default
1774656310,1_575,1_102576,C Line,1_774682269,1_6258,1774656120,1774656344,default
1774656310,1_2850,1_100089,2,1_491928959,1_7975111,1774656720,1774656720,default
1774656310,1_46505,1_102619,F Line,1_656236299,1_6244,1774657560,1774656208,default
1774656310,1_46505,1_102619,F Line,1_694522129,1_7976085,1774656660,1774656660,default
1774656310,1_46505,1_102619,F Line,1_656236299,1_7975999,1774657560,1774657560,default
1774656310,1_280,40_100240,554,40_560096539,40_7976689,1774655721,1774656381,default
1774656310,1_280,1_100011,111,1_664454909,1_7976635,1774655661,1774656383,default
1774656310,1_60477,1_102715,162,1_721494669,1_7132,1774657069,1774656406,default
1774656310,1_73366,1_102548,B Line,1_721018929,1_6027,1774656220,1774656381,default
1774656310,1_72494,1_100160,269,1_720964939,1_7976380,1774657440,1774657440,default
1774656310,1_52306,1_102719,161,1_693753589,1_7976230,1774656900,1774656900,default
1774656310,1_52306,1_102619,F Line,1_694522049,1_7975998,1774656900,1774656900,default
1774656310,1_52306,1_102719,161,1_693754319,1_7976220,1774657620,1774657620,default
1774656310,1_70665,1_102702,239,1_736529259,1_3706,1774656540,1774656347,default
1774656310,1_70665,1_100136,245,1_761788319,1_7457,1774656516,1774656348,default
1774656310,1_57804,1_100072,181,1_721482079,1_7130,1774656973,1774656942,default
1774656310,1_59282,1_102717,165,1_664465499,1_7313,1774656780,1774655307,default
1774656310,1_620,40_515,515,40_15046848__KPOB-CS:253:2:Thu-Fri:1:25SEP:85043:45,40_91902,1774657200,1774655706,default
1774656310,1_620,40_100236,545,40_585569839,40_9812,1774656480,1774656588,default
1774656310,1_620,29_424,424,29_14876206__MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,29_MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,1774656600,1774656648,default
1774656310,1_620,40_100239,550,40_597759719,40_9814,1774656360,1774656648,default
1774656310,1_620,40_100240,554,40_774872449,40_9672,1774656900,1774656829,default
1774656310,1_620,40_515,515,40_15047216__KPOB-CS:253:2:Thu-Fri:1:25SEP:85083:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85083:45,1774656600,1774656844,default
1774656310,1_620,40_510,510,40_15047266__KPOB-CS:253:2:Thu-Fri:1:25SEP:85057:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85057:45,1774656600,1774656879,default
1774656310,1_620,1_102754,256,1_778603729,1_7976735,1774656900,1774656900,default
1774656310,1_620,40_100239,550,40_597759729,40_7976642,1774656960,1774657079,default
1774656310,1_620,40_515,515,40_15047093__KPOB-CS:253:2:Thu-Fri:1:25SEP:85052:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85052:45,1774658400,1774658400,default
1774656310,1_620,1_102754,256,1_778603739,1_7976728,1774658700,1774658700,default
1774656310,1_620,40_510,510,40_15047320__KPOB-CS:253:2:Thu-Fri:1:25SEP:85085:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85085:45,1774659900,1774659126,default
