snapshot_ts,stop_id,route_id,route_short_name,trip_id,vehicle_id,scheduled_arrival_ts,predicted_arrival_ts,status
1773100837,1_103,1_102745,G Line,1_736435999,1_6412,1773100758,1773100884,default
1773100837,1_22196,1_102736,H Line,1_694056639,1_6116,1773100866,1773100884,default
1773100837,1_26560,1_102574,40,1_761401369,1_8252,1773100883,1773100994,default
1773100837,1_64569,1_100099,208,1_736533649,1_7379,1773100950,1773100950,default
1773100837,1_81205,1_100072,181,1_721481869,1_7493,1773100771,1773100881,default
1773100837,1_575,1_100210,36,1_630543689,1_4394,1773100980,1773100888,default
1773100837,1_575,1_102581,D Line,1_628190049,1_6112,1773100800,1773100890,default
1773100837,1_575,1_100263,7,1_694070779,1_4543,1773100920,1773100916,default
1773100837,1_2850,1_100089,2,1_491928959,1_7075,1773101520,1773100235,default
1773100837,1_2850,1_100089,2,1_772359109,1_7178,1773100920,1773100734,default
1773100837,1_46505,1_102619,F Line,1_694522129,1_7976085,1773101460,1773101460,default
1773100837,1_280,1_100011,111,1_664454909,1_7480,1773100461,1773100935,default
1773100837,1_11590,1_100002,10,1_675385229,1_4378,1773100951,1773100911,default
1773100837,1_10653,1_100252,62,1_736431219,1_8208,1773101068,1773100843,default
1773100837,3_31002,40_560,560,40_3037020,40_41603,1773100945,1773101125,default
1773100837,1_72494,1_100160,269,1_720964939,1_7976380,1773102240,1773102240,default
1773100837,1_79610,1_100006,107,1_694510549,1_7176,1773101195,1773100895,default
1773100837,1_11940,1_100039,14,1_562520069,1_4357,1773100819,1773100916,default
1773100837,1_52306,1_102619,F Line,1_656236699,1_7976226,1773101100,1773101100,default
1773100837,1_52306,1_102619,F Line,1_694522049,1_7975998,1773101700,1773101700,default
1773100837,1_52306,1_102719,161,1_693753589,1_7976230,1773101700,1773101700,default
1773100837,1_52306,1_102719,161,1_693754319,1_7976220,1773102420,1773102420,default
1773100837,1_80121,1_102719,161,1_635446939,1_7450,1773100736,1773100996,default
1773100837,1_21945,1_102717,165,1_664465079,1_7129,1773100980,1773101054,default
1773100837,1_8530,1_100039,14,1_562520069,1_4357,1773100972,1773101038,default
1773100837,1_99254,1_100045,150,1_694513309,1_8168,1773101380,1773101012,default
1773100837,1_45670,1_100210,36,1_629345139,1_4556,1773100884,1773100939,default
1773100837,1_40030,1_102574,40,1_761403719,1_8130,1773100751,1773100988,default
1773100837,1_11060,1_100447,49,1_650118589,1_7144,1773101027,1773100945,default
1773100837,1_54201,1_102619,F Line,1_656237439,1_6231,1773100719,1773100989,default
1773100837,1_22184,1_102736,H Line,1_694055959,1_6077,1773100181,1773100986,default
1773100837,1_59282,1_102717,165,1_664465499,1_7473,1773101580,1773099811,default
1773100837,1_10210,1_100264,70,1_724578039,1_8231,1773101073,1773101028,default
1773100837,1_620,40_515,515,40_15046097__KPOB-CS:223:1:Mon-Wed:1:25SEP:85043:123,40_91715,1773102000,1773099774,default
1773100837,1_620,40_510,510,40_15046493__KPOB-CS:223:1:Mon-Wed:1:25SEP:85055:123,40_91709,1773102300,1773100005,default
1773100837,1_620,40_100239,550,40_597759719,40_9568,1773101160,1773100986,default
1773100837,1_620,40_515,515,40_15046449__KPOB-CS:223:1:Mon-Wed:1:25SEP:85083:123,40_KPOB-CS:223:1:Mon-Wed:1:25SEP:85083:123,1773101400,1773101305,default
1773100837,1_620,29_424,424,29_14876206__MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,29_MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,1773101400,1773101400,default
1773100837,1_620,1_102754,256,1_778603729,1_7976735,1773101700,1773101700,default
1773100837,1_620,40_510,510,40_15046612__KPOB-CS:223:1:Mon-Wed:1:25SEP:85084:123,40_KPOB-CS:223:1:Mon-Wed:1:25SEP:85084:123,1773103500,1773103500,default
1773100837,1_620,1_102754,256,1_778603739,1_6800,1773103500,1773103500,default
1773100837,1_620,40_515,515,40_15046524__KPOB-CS:223:1:Mon-Wed:1:25SEP:85062:123,40_KPOB-CS:223:1:Mon-Wed:1:25SEP:85062:123,1773104400,1773104400,default
