snapshot_ts,stop_id,route_id,route_short_name,trip_id,vehicle_id,scheduled_arrival_ts,predicted_arrival_ts,status
1775519960,1_12170,1_100039,14,1_562519940,1_4378,1775519979,1775520035,default
1775519960,1_481,1_100024,125,1_770790150,1_7021,1775519820,1775519963,default
1775519960,1_575,1_102615,E Line,1_768604400,1_6233,1775520000,1775519945,default
1775519960,1_2850,1_100089,2,1_788758240,1_7158,1775520060,1775519051,default
1775519960,1_46505,1_102619,F Line,1_694521700,1_6287,1775520060,1775519439,default
1775519960,1_46505,1_102619,F Line,1_694522120,1_6288,1775520660,1775519450,default
1775519960,1_46505,1_102619,F Line,1_656236290,1_7975999,1775521560,1775521560,default
1775519960,1_46505,1_102619,F Line,1_635449070,1_7976142,1775522460,1775522460,default
1775519960,1_57453,1_100060,168,1_693747160,1_7976218,1775522700,1775522700,default
1775519960,1_60477,1_102715,162,1_800652730,1_7101,1775521249,1775520050,default
1775519960,1_10653,1_100252,62,1_800856350,1_8033,1775521168,1775519901,default
1775519960,1_52306,1_102619,F Line,1_800653870,1_8023729,1775520300,1775520300,default
1775519960,1_52306,1_102619,F Line,1_800654760,1_8023709,1775520900,1775520900,default
1775519960,1_52306,1_102619,F Line,1_800654580,1_8023711,1775521500,1775521500,default
1775519960,1_52306,1_102619,F Line,1_800654920,1_8023715,1775522100,1775522100,default
1775519960,1_52306,1_102619,F Line,1_800654190,1_8023763,1775523000,1775523000,default
1775519960,1_8530,1_100263,7,1_694071310,1_4541,1775519589,1775520061,default
1775519960,1_72446,1_102752,223,1_816297700,1_7362,1775520133,1775519986,default
1775519960,1_71970,1_102753,222,1_774817930,1_7375,1775520322,1775520020,default
1775519960,1_59282,1_102717,165,1_800649850,1_7191,1775520780,1775520780,default
1775519960,1_59282,1_102717,165,1_800649850,1_8023880,1775520780,1775520780,default
1775519960,1_74714,1_102701,225,1_811517090,1_7494,1775520206,1775520084,default
1775519960,1_15540,1_100246,57,1_801580830,1_7082,1775520360,1775519947,default
1775519960,1_79874,1_100133,240,1_806916110,1_7379,1775520406,1775520021,default
1775519960,1_10210,1_100264,70,1_801594180,1_8234,1775520273,1775520101,default
1775519960,1_620,40_100239,550,40_597759710,40_9661,1775520360,1775520228,default
1775519960,1_620,40_100239,550,40_597759720,40_9802,1775520960,1775520721,default
1775519960,1_620,40_510,510,40_16133731__MCOB-DO:121:0:Weekday:2:26MAR:86019:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86019:12345,1775520600,1775520724,default
1775519960,1_620,1_102754,256,1_816378500,1_8005267,1775520900,1775520900,default
1775519960,1_620,40_515,515,40_16133703__MCOB-DO:121:0:Weekday:2:26MAR:86025:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86025:12345,1775521980,1775521980,default
1775519960,1_620,1_102754,256,1_816378510,1_8005288,1775522700,1775522700,default
1775519960,1_620,40_515,515,40_16133710__MCOB-DO:121:0:Weekday:2:26MAR:86023:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86023:12345,1775522700,1775522700,default
1775519960,1_620,40_510,510,40_16133723__MCOB-DO:121:0:Weekday:2:26MAR:86020:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86020:12345,1775523000,1775523000,default
1775519960,1_620,40_515,515,40_16133757__MCOB-DO:121:0:Weekday:2:26MAR:86032:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86032:12345,1775523600,1775523600,default
1775519960,1_10912,1_100264,70,1_816207880,1_8026412,1775520127,1775520127,default
1775519960,1_10912,40_100511,542,40_581722900,40_7976606,1775520360,1775520360,default
1775519960,1_10912,1_100162,271,1_569496920,1_7976670,1775520720,1775520720,default
1775519960,1_10912,1_100162,271,1_569496790,1_7976668,1775521380,1775521380,default
1775519960,1_10912,40_100451,556,40_635883200,40_7976710,1775521800,1775521800,default
1775519960,1_58144,1_100048,153,1_833411830,1_7175,1775520281,1775520010,default
1775520260,1_85800,1_100196,331,1_803353280,1_7221,1775520171,1775520284,default
1775520260,1_60161,1_100042,148,1_762077930,1_7976072,1775521680,1775521680,default
1775520260,1_60161,1_100042,148,1_762077980,1_7976052,1775523480,1775523480,default
1775520260,1_2850,1_100089,2,1_788757890,1_7155,1775520600,1775519594,default
1775520260,1_46505,1_102619,F Line,1_694522120,1_6288,1775520660,1775519450,default
1775520260,1_46505,1_102619,F Line,1_656236290,1_6228,1775521560,1775520146,default
1775520260,1_46505,1_102619,F Line,1_656236290,1_7975999,1775521560,1775521560,default
1775520260,1_46505,1_102619,F Line,1_635449070,1_7976142,1775522460,1775522460,default
1775520260,1_57453,1_100060,168,1_693747160,1_7976218,1775522700,1775522890,default
1775520260,1_10653,1_100252,62,1_800856350,1_8033,1775521168,1775520203,default
1775520260,1_74743,1_102701,225,1_811517090,1_7494,1775520383,1775520294,default
1775520260,1_52306,1_102619,F Line,1_800654760,1_8023709,1775520900,1775520900,default
1775520260,1_52306,1_102619,F Line,1_800654580,1_8023711,1775521500,1775521500,default
1775520260,1_52306,1_102619,F Line,1_800654920,1_8023715,1775522100,1775522100,default
1775520260,1_52306,1_102619,F Line,1_800654190,1_8023763,1775523000,1775523000,default
1775520260,1_57516,1_102717,165,1_800649410,1_7442,1775520497,1775520249,default
1775520260,1_59282,1_102717,165,1_800649850,1_7191,1775520780,1775519958,default
1775520260,1_82810,1_100133,240,1_761786600,1_7326,1775520657,1775520253,default
1775520260,1_57791,1_102718,184,1_664464450,1_1023,1775520489,1775520192,default
