snapshot_ts,stop_id,route_id,route_short_name,trip_id,vehicle_id,scheduled_arrival_ts,predicted_arrival_ts,status
1773360037,1_481,1_102736,H Line,1_694056179,1_6093,1773360060,1773360029,default
1773360037,1_22196,1_102736,H Line,1_694056639,1_6079,1773360066,1773360028,default
1773360037,1_970,1_100487,102,1_762101429,1_6975,1773359976,1773360058,default
1773360037,1_970,1_100459,218,1_694279329,1_6800,1773359866,1773360079,default
1773360037,1_8541,1_100263,7,1_770869069,1_4551,1773360060,1773359871,default
1773360037,1_320,40_100240,554,40_560096539,40_9813,1773359880,1773360074,default
1773360037,1_68784,1_100136,245,1_761789729,1_7308,1773359878,1773360071,default
1773360037,1_2850,1_100089,2,1_491928959,1_7097,1773360720,1773359636,default
1773360037,1_46505,1_102619,F Line,1_694522129,1_7976085,1773360660,1773360660,default
1773360037,1_27420,1_100161,27,1_759819239,1_7055,1773360133,1773360119,default
1773360037,1_58342,1_100072,181,1_721481709,1_7467,1773359700,1773360104,default
1773360037,3_31002,40_560,560,40_3037020,40_41502,1773360145,1773360370,default
1773360037,1_72494,1_100160,269,1_720964939,1_7976380,1773361440,1773361440,default
1773360037,1_84810,1_102752,223,1_825197249,1_7342,1773360199,1773360016,default
1773360037,1_52306,1_102619,F Line,1_656236699,1_7976226,1773360300,1773360300,default
1773360037,1_52306,1_102719,161,1_693753589,1_7976230,1773360900,1773360900,default
1773360037,1_52306,1_102719,161,1_693754319,1_7976220,1773361620,1773361620,default
1773360037,1_21945,1_102717,165,1_664465079,1_7130,1773360180,1773360158,default
1773360037,1_40030,1_102574,40,1_761403719,1_8299,1773359951,1773360172,default
1773360037,1_49350,1_100026,128,1_651742929,1_7146,1773359557,1773360163,default
1773360037,1_59282,1_102717,165,1_664465499,1_7188,1773360780,1773359324,default
1773360037,1_10210,1_100264,70,1_724578039,1_8238,1773360273,1773360196,default
1773360037,1_82107,1_100196,331,1_724954459,1_7238,1773360273,1773360174,default
1773360037,1_620,40_515,515,40_15046848__KPOB-CS:253:2:Thu-Fri:1:25SEP:85043:45,40_91732,1773361200,1773359023,default
1773360037,1_620,40_515,515,40_15047353__KPOB-CS:253:2:Thu-Fri:1:25SEP:85081:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85081:45,1773360000,1773360305,default
1773360037,1_620,40_515,515,40_15047216__KPOB-CS:253:2:Thu-Fri:1:25SEP:85083:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85083:45,1773360600,1773360600,default
1773360037,1_620,29_424,424,29_14876206__MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,29_MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,1773360600,1773360600,default
1773360037,1_620,40_510,510,40_15047266__KPOB-CS:253:2:Thu-Fri:1:25SEP:85057:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85057:45,1773360600,1773360687,default
1773360037,1_620,1_102754,256,1_778603729,1_7976735,1773360900,1773360900,default
1773360037,1_620,40_515,515,40_15047093__KPOB-CS:253:2:Thu-Fri:1:25SEP:85052:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85052:45,1773362400,1773362400,default
1773360037,1_620,1_102754,256,1_778603739,1_7976728,1773362700,1773362700,default
1773360037,1_620,40_510,510,40_15047372__KPOB-CS:253:2:Thu-Fri:1:25SEP:85084:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85084:45,1773362700,1773363104,default
1773360037,1_620,40_515,515,40_15047283__KPOB-CS:253:2:Thu-Fri:1:25SEP:85062:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85062:45,1773363600,1773363600,default
1773360037,1_10912,40_100511,542,40_581722909,40_7976606,1773360360,1773360360,default
1773360037,1_10912,1_100162,271,1_569496929,1_7976670,1773360720,1773360720,default
1773360037,1_10912,1_100162,271,1_569496799,1_7976668,1773361380,1773361380,default
1773360037,1_10912,40_100451,556,40_635883209,40_7976710,1773361800,1773361800,default
1773360037,1_71960,1_102752,223,1_766488319,1_7377,1773360360,1773360230,default
1773360037,1_58144,1_100048,153,1_825129409,1_7427,1773360281,1773360163,default
1773360337,1_12170,1_100039,14,1_562519949,1_4376,1773359979,1773360427,default
1773360337,1_481,1_102576,C Line,1_774681479,1_6251,1773360420,1773360317,default
1773360337,1_26560,1_102574,40,1_761401369,1_8147,1773360083,1773360489,default
1773360337,1_60161,1_100042,148,1_762077939,1_7976072,1773361680,1773361680,default
1773360337,1_12770,1_100173,3,1_761126459,1_4386,1773360378,1773360299,default
1773360337,1_80692,1_100045,150,1_694513309,1_8140,1773359463,1773360385,default
1773360337,1_575,1_100210,36,1_630543859,1_4335,1773360600,1773360217,default
1773360337,1_575,1_100219,4,1_675344989,1_4362,1773360540,1773360422,default
1773360337,1_575,1_100089,2,1_491928929,1_7099,1773360480,1773360452,default
1773360337,1_2850,1_100089,2,1_491928959,1_7097,1773360720,1773359636,default
1773360337,1_46505,1_102619,F Line,1_694522129,1_7976085,1773360660,1773360660,default
1773360337,1_46505,1_102619,F Line,1_656236299,1_7975999,1773361560,1773361560,default
1773360337,1_89990,29_130,130,29_14875639__MCOB-DO:123:0:Weekday:1:25SEP:41018:12345,29_15118,1773360480,1773360364,default
1773360337,1_72494,1_100160,269,1_720964939,1_7976380,1773361440,1773361440,default
1773360337,1_52306,1_102719,161,1_693753589,1_7976230,1773360900,1773360900,default
1773360337,1_52306,1_102719,161,1_693754319,1_7976220,1773361620,1773361620,default
1773360337,1_99254,40_594,594,40_891020,40_9122,1773361173,1773360494,default
1773360337,1_59282,1_102717,165,1_664465499,1_7188,1773360780,1773359324,default
1773360337,1_620,40_515,515,40_15046848__KPOB-CS:253:2:Thu-Fri:1:25SEP:85043:45,40_91732,1773361200,1773359023,default
1773360337,1_620,40_515,515,40_15047216__KPOB-CS:253:2:Thu-Fri:1:25SEP:85083:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85083:45,1773360600,1773360642,default
1773360337,1_620,40_100236,545,40_585569839,40_7976564,1773360480,1773360648,default
1773360337,1_620,40_515,515,40_15047216__KPOB-CS:253:2:Thu-Fri:1:25SEP:85083:45,40_91715,1773360600,1773360702,default
1773360337,1_620,29_424,424,29_14876206__MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,29_MCOB-DO:123:0:Weekday:1:25SEP:61049:12345,1773360600,1773360717,default
1773360337,1_620,40_100239,550,40_597759719,40_7976704,1773360360,1773360811,default
