snapshot_ts,stop_id,route_id,route_short_name,trip_id,vehicle_id,scheduled_arrival_ts,predicted_arrival_ts,status
1774569454,1_970,40_578,578,40_419020,40_9202,1774569062,1774569484,default
1774569454,1_320,40_592,592,40_923020,block_15105_schedBasedVehicle,1774570680,1774569552,default
1774569454,1_2850,1_100089,2,1_491928949,1_7975119,1774569660,1774569660,default
1774569454,1_46505,1_102619,F Line,1_694521709,1_7976229,1774569660,1774569660,default
1774569454,1_46505,1_102619,F Line,1_694522129,1_7976085,1774570260,1774570260,default
1774569454,1_280,40_100240,554,40_560096539,40_9636,1774569321,1774569502,default
1774569454,1_280,1_100011,111,1_664454909,1_7976635,1774569261,1774569519,default
1774569454,1_27420,23_102638,First Hill Streetcar,23_55295719,23_404,1774569540,1774569476,default
1774569454,1_27420,1_100249,60,1_689961549,1_7090,1774569188,1774569560,default
1774569454,1_8671,1_100275,8,1_693945119,1_8208,1774569531,1774569485,default
1774569454,3_31002,40_560,560,40_3037020,40_9215,1774569745,1774569820,default
1774569454,1_40012,1_100026,128,1_651742819,1_1031,1774569575,1774569480,default
1774569454,1_52306,1_102719,161,1_693754319,1_7488,1774571220,1774569362,default
1774569454,1_52306,1_102719,161,1_664468349,1_7976218,1774569540,1774569540,default
1774569454,1_52306,1_102619,F Line,1_656236699,1_7976226,1774569900,1774569900,default
1774569454,1_52306,1_102719,161,1_693753589,1_7976230,1774570500,1774570500,default
1774569454,1_52306,1_102719,161,1_693754319,1_7976220,1774571220,1774571220,default
1774569454,1_53536,1_100074,183,1_721501299,1_7173,1774569571,1774569509,default
1774569454,1_59282,1_100072,181,1_721481549,1_7108,1774569600,1774568746,default
1774569454,1_59282,1_102717,165,1_664465499,1_7432,1774570380,1774568975,default
1774569454,1_620,40_515,515,40_15046848__KPOB-CS:253:2:Thu-Fri:1:25SEP:85043:45,40_91728,1774570800,1774569525,default
1774569454,1_620,40_100240,554,40_774872179,40_9632,1774568880,1774569640,default
1774569454,1_620,40_515,515,40_15047353__KPOB-CS:253:2:Thu-Fri:1:25SEP:85081:45,40_KPOB-CS:253:2:Thu-Fri:1:25SEP:85081:45,1774569600,1774569979,default
1774569454,1_620,40_100239,550,40_597759269,40_9687,1774569300,1774570137,default
