snapshot_ts,stop_id,route_id,route_short_name,trip_id,vehicle_id,scheduled_arrival_ts,predicted_arrival_ts,status
1773964538,1_103,1_102745,G Line,1_736436049,1_6409,1773964398,1773964590,default
1773964538,1_481,1_100024,125,1_770790159,1_7059,1773964620,1773964436,default
1773964538,1_481,1_102736,H Line,1_694056219,1_6114,1773964440,1773964593,default
1773964538,1_29217,1_100224,44,1_664046929,1_4563,1773964322,1773964568,default
1773964538,1_320,40_590,590,40_3513020,40_41508,1773964620,1773964620,default
1773964538,1_320,40_592,592,40_923020,block_15105_schedBasedVehicle,1773965880,1773964752,default
1773964538,1_64569,1_100099,208,1_736533649,1_7369,1773964950,1773964650,default
1773964538,1_575,1_102615,E Line,1_761417989,1_6101,1773964440,1773964597,default
1773964538,1_2850,1_100089,2,1_491928949,1_7975119,1773964860,1773964860,default
1773964538,1_8080,1_100263,7,1_650130239,1_4550,1773964668,1773964546,default
1773964538,1_46505,1_102619,F Line,1_694521709,1_7976229,1773964860,1773964860,default
1773964538,1_46505,1_102619,F Line,1_694522129,1_7976085,1773965460,1773965460,default
1773964538,1_280,1_100011,111,1_664454909,1_7976635,1773964461,1773964652,default
1773964538,1_11590,1_100002,10,1_675385229,1_4388,1773964951,1773964615,default
1773964538,1_10653,1_100252,62,1_736431219,1_6220,1773965068,1773964535,default
1773964538,1_42120,1_100249,60,1_689961489,1_7193,1773964760,1773964551,default
1773964538,1_52306,1_102719,161,1_664468349,1_7976218,1773964740,1773964740,default
1773964538,1_52306,1_102619,F Line,1_656236699,1_7976226,1773965100,1773965100,default
1773964538,1_52306,1_102719,161,1_693753589,1_7976230,1773965700,1773965700,default
1773964538,1_80121,1_102719,161,1_635446679,1_7444,1773965636,1773965811,default
1773964538,1_76312,1_102705,230,1_664298829,1_7320,1773965818,1773965750,default
1773964538,1_57804,1_100072,181,1_721482079,1_7129,1773965773,1773965717,default
