snapshot_ts,stop_id,route_id,route_short_name,trip_id,vehicle_id,scheduled_arrival_ts,predicted_arrival_ts,status
1774915116,1_103,1_102745,G Line,1_736435990,1_7974689,1774915158,1774915158,default
1774915116,1_12170,1_100039,14,1_562519940,1_7974992,1774915179,1774915179,default
1774915116,1_8541,1_100263,7,1_800587420,1_8023406,1774915200,1774915200,default
1774915116,1_81205,1_100072,181,1_721481860,1_7976104,1774915171,1774915171,default
1774915116,1_575,1_100173,3,1_761126570,1_7974917,1774915200,1774915200,default
1774915116,1_575,1_102581,D Line,1_800600560,1_6059,1774915260,1774915205,default
1774915116,1_2850,1_100089,2,1_788758240,1_7140,1774915260,1774914542,default
1774915116,1_46505,1_102619,F Line,1_694521700,1_7976229,1774915260,1774915260,default
1774915116,1_46505,1_102619,F Line,1_694522120,1_7976085,1774915860,1774915860,default
1774915116,1_46505,1_102619,F Line,1_656236290,1_7975999,1774916760,1774916760,default
1774915116,1_46505,1_102619,F Line,1_635449070,1_7976142,1774917660,1774917660,default
1774915116,1_280,40_100240,554,40_560096530,40_9648,1774914921,1774915182,default
1774915116,1_57453,1_102719,161,1_800651870,1_8023781,1774915200,1774915200,default
1774915116,1_57453,1_100060,168,1_693747160,1_7976218,1774917900,1774917900,default
1774915116,1_77460,1_100205,348,1_771627380,1_7975646,1774915185,1774915185,default
1774915116,1_52306,1_102619,F Line,1_800653870,1_8023729,1774915500,1774915500,default
1774915116,1_52306,1_102619,F Line,1_800654760,1_8023709,1774916100,1774916100,default
1774915116,1_52306,1_102619,F Line,1_800654580,1_8023711,1774916700,1774916700,default
1774915116,1_52306,1_102619,F Line,1_800654920,1_8023715,1774917300,1774917300,default
1774915116,1_52306,1_102619,F Line,1_800654190,1_8023763,1774918200,1774918200,default
1774915116,1_8530,1_100005,106,1_727784860,1_7975017,1774915326,1774915326,default
1774915116,1_9030,1_100263,7,1_800587610,1_8023401,1774915262,1774915262,default
1774915116,1_39983,1_102736,H Line,1_694056370,1_7974898,1774915260,1774915260,default
1774915116,1_59282,1_102717,165,1_800649850,1_7179,1774915980,1774914261,default
1774915116,1_82675,1_102705,230,1_664298810,1_7976336,1774915343,1774915343,default
1774915116,1_620,40_100236,545,40_563503510,40_9682,1774914960,1774915329,default
1774915116,1_620,40_100239,550,40_597759710,40_7976704,1774915560,1774915560,default
1774915116,1_620,29_424,424,29_16132036__MCOB-DO:121:0:Weekday:2:26MAR:61057:12345,29_MCOB-DO:121:0:Weekday:2:26MAR:61057:12345,1774915800,1774915800,default
1774915116,1_620,40_510,510,40_16133731__MCOB-DO:121:0:Weekday:2:26MAR:86019:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86019:12345,1774915800,1774915842,default
1774915116,1_620,1_102754,256,1_816378500,1_8005267,1774916100,1774916100,default
1774915116,1_620,40_510,510,40_16133716__MCOB-DO:121:0:Weekday:2:26MAR:86028:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86028:12345,1774917000,1774917000,default
1774915116,1_620,40_515,515,40_16133703__MCOB-DO:121:0:Weekday:2:26MAR:86025:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86025:12345,1774917180,1774917180,default
1774915116,1_620,1_102754,256,1_816378510,1_8005288,1774917900,1774917900,default
1774915116,1_620,40_515,515,40_16133710__MCOB-DO:121:0:Weekday:2:26MAR:86023:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86023:12345,1774917900,1774917900,default
1774915116,1_620,40_510,510,40_16133723__MCOB-DO:121:0:Weekday:2:26MAR:86020:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86020:12345,1774918200,1774918200,default
1774915116,1_620,40_515,515,40_16133757__MCOB-DO:121:0:Weekday:2:26MAR:86032:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86032:12345,1774918800,1774918800,default
1774915116,1_10912,1_100447,49,1_801199790,1_4354,1774915320,1774915320,default
1774915116,1_10912,1_100447,49,1_801199790,1_8023492,1774915320,1774915320,default
1774915116,1_10912,1_100264,70,1_816207880,1_8234,1774915327,1774915327,default
1774915116,1_10912,1_100264,70,1_816207880,1_8026412,1774915327,1774915327,default
1774915116,1_10912,40_100511,542,40_581722900,40_7976606,1774915560,1774915560,default
1774915116,1_10912,1_100162,271,1_569496920,1_7976670,1774915920,1774915920,default
1774915116,1_10912,1_100162,271,1_569496790,1_7976668,1774916580,1774916580,default
1774915116,1_10912,40_100451,556,40_635883200,40_7976710,1774917000,1774917000,default
1774915416,1_103,1_102745,G Line,1_736436080,1_7974685,1774915518,1774915518,default
1774915416,1_77930,1_102746,333,1_778704210,1_7975682,1774915493,1774915493,default
1774915416,1_51551,1_102736,H Line,1_694056510,1_7974891,1774915457,1774915457,default
1774915416,1_60161,1_100042,148,1_762077980,1_7976052,1774918680,1774918680,default
1774915416,1_970,1_100003,101,1_811224390,1_7310,1774915356,1774915435,default
1774915416,1_320,40_590,590,40_2141020,40_9739,1774915620,1774915620,default
1774915416,1_68784,1_102548,B Line,1_721019260,1_7976627,1774915459,1774915459,default
1774915416,1_2850,1_100089,2,1_788757890,1_7091,1774915800,1774914947,default
1774915416,1_46505,1_102619,F Line,1_694522120,1_7976085,1774915860,1774915860,default
1774915416,1_46505,1_102619,F Line,1_656236290,1_7975999,1774916760,1774916760,default
1774915416,1_46505,1_102619,F Line,1_635449070,1_7976142,1774917660,1774917660,default
1774915416,1_57453,1_100060,168,1_693747160,1_7976218,1774917900,1774918008,default
1774915416,1_10653,1_100252,62,1_800855430,1_8025072,1774915500,1774915500,default
1774915416,1_3380,1_100210,36,1_800584250,1_8023432,1774915500,1774915500,default
1774915416,1_73953,1_102702,239,1_736529250,1_7976432,1774915500,1774915500,default
1774915416,1_52306,1_102619,F Line,1_800653870,1_8023729,1774915500,1774915500,default
1774915416,1_52306,1_102619,F Line,1_800654760,1_8023709,1774916100,1774916100,default
1774915416,1_52306,1_102619,F Line,1_800654580,1_8023711,1774916700,1774916700,default
1774915416,1_52306,1_102619,F Line,1_800654920,1_8023715,1774917300,1774917300,default
1774915416,1_52306,1_102619,F Line,1_800654190,1_8023763,1774918200,1774918200,default
1774915416,1_71970,1_102752,223,1_833610870,1_7408,1774915457,1774915548,default
1774915416,1_17800,1_100202,345,1_761388840,1_7975637,1774915566,1774915566,default
1774915416,1_59282,1_102717,165,1_800649850,1_7179,1774915980,1774914261,default
1774915416,1_57791,1_102718,184,1_664464450,1_7976222,1774915689,1774915689,default
1774915416,1_620,40_100236,545,40_585569830,40_7976564,1774915680,1774915680,default
1774915416,1_620,29_424,424,29_16132036__MCOB-DO:121:0:Weekday:2:26MAR:61057:12345,29_MCOB-DO:121:0:Weekday:2:26MAR:61057:12345,1774915800,1774915829,default
1774915416,1_620,1_102754,256,1_816378500,1_8005267,1774916100,1774916100,default
1774915416,1_620,40_510,510,40_16133731__MCOB-DO:121:0:Weekday:2:26MAR:86019:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86019:12345,1774915800,1774916152,default
1774915416,1_620,40_100239,550,40_597759720,40_7976642,1774916160,1774916160,default
1774915416,1_620,40_510,510,40_16133716__MCOB-DO:121:0:Weekday:2:26MAR:86028:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86028:12345,1774917000,1774917000,default
1774915416,1_620,40_515,515,40_16133703__MCOB-DO:121:0:Weekday:2:26MAR:86025:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86025:12345,1774917180,1774917180,default
1774915416,1_620,1_102754,256,1_816378510,1_8005288,1774917900,1774917900,default
1774915416,1_620,40_515,515,40_16133710__MCOB-DO:121:0:Weekday:2:26MAR:86023:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86023:12345,1774917900,1774917900,default
1774915416,1_620,40_510,510,40_16133723__MCOB-DO:121:0:Weekday:2:26MAR:86020:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86020:12345,1774918200,1774918200,default
1774915416,1_620,40_515,515,40_16133757__MCOB-DO:121:0:Weekday:2:26MAR:86032:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86032:12345,1774918800,1774918800,default
1774915416,1_10912,1_100162,271,1_569496920,1_7976670,1774915920,1774915920,default
1774915416,1_10912,1_100162,271,1_569496790,1_7976668,1774916580,1774916580,default
1774915416,1_10912,40_100451,556,40_635883200,40_7976710,1774917000,1774917000,default
1774915416,1_71960,1_102752,223,1_816297700,1_8024751,1774915620,1774915620,default
1774915416,1_71960,40_100511,542,40_721030800,40_7976686,1774916460,1774916460,default
1774915416,1_8403,1_100039,14,1_562519930,1_7974978,1774915500,1774915500,default
1774915716,1_481,1_102736,H Line,1_694055960,1_6080,1774915620,1774915755,default
1774915716,1_6650,1_102747,61,1_803357140,1_8022039,1774915743,1774915743,default
1774915716,1_60161,1_100042,148,1_762077930,1_7976072,1774916880,1774917171,default
1774915716,1_60161,1_100042,148,1_762077980,1_7976052,1774918680,1774918680,default
1774915716,1_575,1_102581,D Line,1_803816990,1_6054,1774915740,1774915756,default
1774915716,1_2850,1_100089,2,1_788757890,1_7091,1774915800,1774914947,default
1774915716,1_35334,1_102747,61,1_803357120,1_8022053,1774915796,1774915796,default
1774915716,1_8080,1_100263,7,1_800587610,1_8023401,1774916087,1774915753,default
1774915716,1_46505,1_102619,F Line,1_694522120,1_7976085,1774915860,1774915860,default
1774915716,1_46505,1_102619,F Line,1_656236290,1_7975999,1774916760,1774916760,default
1774915716,1_46505,1_102619,F Line,1_635449070,1_7976142,1774917660,1774917660,default
1774915716,1_57453,1_100060,168,1_693747160,1_7976218,1774917900,1774917980,default
1774915716,1_52306,1_102619,F Line,1_800654760,1_8023709,1774916100,1774916100,default
1774915716,1_52306,1_102619,F Line,1_800654580,1_8023711,1774916700,1774916700,default
1774915716,1_52306,1_102619,F Line,1_800654920,1_8023715,1774917300,1774917300,default
1774915716,1_52306,1_102619,F Line,1_800654190,1_8023763,1774918200,1774918200,default
1774915716,1_52306,1_102619,F Line,1_800654690,1_8023764,1774919100,1774919100,default
1774915716,1_25980,1_100254,65,1_778693430,1_7975677,1774915823,1774915823,default
1774915716,1_18230,1_100184,31,1_800851630,1_8025082,1774915859,1774915859,default
1774915716,1_72050,1_100136,245,1_761789720,1_7976371,1774915836,1774915836,default
1774915716,1_41850,1_100249,60,1_801585840,1_8025818,1774915826,1774915826,default
1774915716,1_41850,1_100006,107,1_800646480,1_8023888,1774915810,1774915850,default
1774915716,1_57804,1_100072,181,1_721482070,1_7976082,1774916173,1774916173,default
1774915716,1_39983,1_102736,H Line,1_694056250,1_7974892,1774915860,1774915860,default
1774915716,1_59282,1_102717,165,1_800649850,1_7179,1774915980,1774914261,default
1774915716,1_50140,1_102619,F Line,1_800653870,1_6234,1774915721,1774915870,default
1774915716,1_75850,1_102615,E Line,1_761418390,1_7975617,1774915873,1774915873,default
1774915716,1_620,1_102754,256,1_816378500,1_8005267,1774916100,1774916100,default
1774915716,1_620,40_100240,554,40_774872440,40_7976690,1774916100,1774916100,default
1774915716,1_620,29_424,424,29_16132036__MCOB-DO:121:0:Weekday:2:26MAR:61057:12345,29_MCOB-DO:121:0:Weekday:2:26MAR:61057:12345,1774915800,1774916125,default
1774915716,1_620,40_100239,550,40_597759720,40_7976642,1774916160,1774916160,default
1774915716,1_620,40_510,510,40_16133731__MCOB-DO:121:0:Weekday:2:26MAR:86019:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86019:12345,1774915800,1774916336,default
1774915716,1_620,40_510,510,40_16133716__MCOB-DO:121:0:Weekday:2:26MAR:86028:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86028:12345,1774917000,1774917000,default
1774915716,1_620,40_515,515,40_16133703__MCOB-DO:121:0:Weekday:2:26MAR:86025:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86025:12345,1774917180,1774917180,default
1774915716,1_620,1_102754,256,1_816378510,1_8005288,1774917900,1774917900,default
1774915716,1_620,40_515,515,40_16133710__MCOB-DO:121:0:Weekday:2:26MAR:86023:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86023:12345,1774917900,1774917900,default
1774915716,1_620,40_510,510,40_16133723__MCOB-DO:121:0:Weekday:2:26MAR:86020:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86020:12345,1774918200,1774918200,default
1774915716,1_620,40_515,515,40_16133757__MCOB-DO:121:0:Weekday:2:26MAR:86032:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86032:12345,1774918800,1774918800,default
1774915716,1_620,40_510,510,40_16133729__MCOB-DO:121:0:Weekday:2:26MAR:86021:12345,40_MCOB-DO:121:0:Weekday:2:26MAR:86021:12345,1774919400,1774919400,default
1774915716,1_10912,1_100214,372,1_694306410,1_6920,1774915844,1774915912,default
1774915716,1_10912,1_100162,271,1_569496920,1_7976670,1774915920,1774915920,default
1774915716,1_10912,1_100264,70,1_816208630,1_8026411,1774915927,1774915927,default
1774915716,1_10912,1_100264,70,1_816208630,1_8228,1774915927,1774915937,default
1774915716,1_10912,1_100162,271,1_569496790,1_7976668,1774916580,1774916580,default
1774915716,1_10912,40_100511,542,40_581723450,40_7976604,1774916820,1774916820,default
1774915716,1_10912,40_100451,556,40_635883200,40_7976710,1774917000,1774917000,default
1774915716,1_10912,1_100162,271,1_569496940,1_7976352,1774917180,1774917180,default
1774915716,1_10912,40_100451,556,40_635883190,40_7976550,1774918920,1774918920,default
1774915716,1_71960,40_100511,542,40_721030800,40_7976686,1774916460,1774916460,default
1774915716,1_18220,1_100219,4,1_675344760,1_7974869,1774915920,1774915920,default
1774916017,1_12170,1_100039,14,1_562519930,1_7974978,1774916079,1774916079,default
1774916017,1_481,1_102736,H Line,1_694055870,1_6047,1774915980,1774916045,default
1774916017,1_51551,1_102736,H Line,1_694056370,1_7974898,1774916057,1774916057,default
1774916017,1_60161,1_100042,148,1_762077930,1_7976072,1774916880,1774917145,default
1774916017,1_60161,1_100042,148,1_762077980,1_7976052,1774918680,1774918680,default
1774916017,1_77752,1_102746,333,1_778704220,1_7975728,1774916073,1774916073,default
1774916017,1_320,1_100104,212,1_806323820,1_6982,1774916100,1774916135,default
1774916017,1_68784,1_102548,B Line,1_721019520,1_7976622,1774916059,1774916059,default
1774916017,1_575,1_102615,E Line,1_761418110,1_6115,1774916100,1774916086,default
1774916017,1_575,1_100028,13,1_788759050,1_7119,1774916160,1774916160,default
1774916017,1_2850,1_100089,2,1_788758250,1_7098,1774916700,1774915947,default
1774916017,1_2850,1_100089,2,1_788758250,1_8023469,1774916700,1774916700,default
1774916017,1_46505,1_102619,F Line,1_656236290,1_7975999,1774916760,1774916760,default
1774916017,1_46505,1_102619,F Line,1_635449070,1_7976142,1774917660,1774917660,default
1774916017,1_46505,1_102619,F Line,1_656236440,1_7976083,1774919520,1774919520,default
1774916017,1_29423,1_102732,79,1_816446320,1_8022069,1774917300,1774917300,default
1774916017,1_280,40_100240,554,40_581723280,40_9689,1774915881,1774916096,default
1774916017,1_280,1_100011,111,1_664454910,1_7976599,1774916061,1774916130,default
1774916017,1_1190,40_100239,550,40_597759710,40_7976704,1774916072,1774916072,default
1774916017,1_1190,1_100447,49,1_801199850,1_4304,1774916008,1774916075,default
1774916017,1_27420,1_100249,60,1_801585880,1_8025824,1774916168,1774916168,default
1774916017,1_57453,1_102719,161,1_800652360,1_7493,1774916100,1774916100,default
1774916017,1_57453,1_100060,168,1_693747160,1_7976218,1774917900,1774917939,default
1774916017,1_77460,1_100205,348,1_771627060,1_7975658,1774916085,1774916085,default
1774916017,1_11569,1_100002,10,1_675385250,1_7974874,1774916154,1774916154,default
1774916017,1_52306,1_102619,F Line,1_800654580,1_8023711,1774916700,1774916700,default
1774916017,1_52306,1_102619,F Line,1_800654920,1_8023715,1774917300,1774917300,default
1774916017,1_52306,1_102619,F Line,1_800654190,1_8023763,1774918200,1774918200,default
1774916017,1_52306,1_102619,F Line,1_800654690,1_8023764,1774919100,1774919100,default
