snapshot_ts,stop_id,route_id,route_short_name,trip_id,vehicle_id,scheduled_arrival_ts,predicted_arrival_ts,status
1774137563,1_103,1_102745,G Line,1_736399899,1_6407,1774137166,1774137584,default
1774137563,1_103,1_102745,G Line,1_736402599,1_6406,1774137526,1774137620,default
1774137563,1_575,1_100263,7,1_727428989,1_6949,1774137840,1774137547,default
1774137563,1_2850,1_100089,2,1_768042369,1_7133,1774138200,1774137393,default
1774137563,1_2850,1_100089,2,1_768042369,1_7975146,1774138200,1774138200,default
1774137563,1_46505,1_102619,F Line,1_694460769,1_7975733,1774138440,1774138440,default
1774137563,1_27420,1_100161,27,1_759740379,1_8032,1774137615,1774137596,default
1774137563,1_27420,1_100249,60,1_690045999,1_7043,1774137188,1774137674,default
1774137563,1_60477,1_100060,168,1_693791589,1_7353,1774136590,1774137660,default
1774137563,1_1510,1_100210,36,1_562556029,1_7095,1774137714,1774137563,default
1774137563,1_79610,1_100003,101,1_762118619,1_8164,1774137780,1774137556,default
1774137563,1_52306,1_102619,F Line,1_635422909,1_7975734,1774137900,1774137900,default
1774137563,1_52306,1_102719,161,1_771031939,1_7975869,1774138800,1774138800,default
1774137563,1_21945,1_102717,165,1_664499609,1_7454,1774137660,1774137599,default
1774137563,1_58112,1_100045,150,1_771025279,1_8185,1774137569,1774137673,default
1774137563,1_57804,1_100072,181,1_721582759,1_7426,1774137862,1774138119,default
1774137563,1_59282,1_100072,181,1_721582749,1_7103,1774138500,1774137415,default
1774137563,1_59282,1_102717,165,1_635414239,1_7975777,1774138680,1774138680,default
1774137563,1_15540,1_100230,50,1_635412909,1_3725,1774137780,1774137654,default
1774137563,1_75850,1_102615,E Line,1_662685679,1_7975176,1774137750,-1,default
1774137563,1_620,40_100239,550,40_561762289,40_9576,1774137780,1774137793,default
1774137563,1_10912,1_100228,48,1_770724189,1_8080,1774137480,1774137731,default
1774137563,1_10912,1_100224,44,1_634038639,1_8246,1774137577,1774137772,default
1774137563,1_10912,40_100511,542,40_569520439,40_7976436,1774137780,1774137780,default
1774137563,1_10912,1_100162,271,1_694317509,1_7976240,1774138680,1774138680,default
1774137563,1_10912,40_100511,542,40_569521029,40_7976450,1774139520,1774139520,default
1774137563,1_10640,1_100252,62,1_736388769,1_7974377,1774138500,1774138500,default
1774137863,1_8541,1_100263,7,1_727428919,1_8225,1774137480,1774137916,default
1774137863,1_12770,1_100228,48,1_770725369,1_7974390,1774136943,1774137950,default
1774137863,1_30790,1_100249,60,1_690045689,1_7046,1774137697,1774137887,default
1774137863,1_2850,1_100089,2,1_768042369,1_7133,1774138200,1774137393,default
1774137863,1_46505,1_102619,F Line,1_694460769,1_7975733,1774138440,1774138440,default
1774137863,1_77460,1_102746,333,1_778643129,1_7205,1774137957,1774137929,default
1774137863,3_31002,40_560,560,40_2494070,40_41604,1774138174,1774138085,default
1774137863,1_52306,1_102719,161,1_771031939,1_7975869,1774138800,1774138800,default
1774137863,1_99254,40_594,594,40_1234070,40_9715,1774137916,1774138071,default
1774137863,1_57804,1_100072,181,1_721582759,1_7426,1774137862,1774138063,default
1774137863,1_21080,1_100026,128,1_762132599,1_7333,1774137840,1774138001,default
1774137863,1_59282,1_100072,181,1_721582749,1_7103,1774138500,1774137415,default
1774137863,1_59282,1_102717,165,1_635414239,1_7975777,1774138680,1774138680,default
1774137863,1_23905,1_100214,372,1_761834959,1_7416,1774138045,1774138072,default
1774137863,1_55831,1_100005,106,1_762144389,1_7071,1774138328,1774137995,default
1774137863,1_620,40_100240,554,40_774826959,40_9684,1774137900,1774138232,default
1774137863,1_10912,1_100447,49,1_650253689,1_7975160,1774137570,1774138040,default
1774137863,1_10912,1_100162,271,1_694317509,1_7976240,1774138680,1774138680,default
1774137863,1_10912,40_100511,542,40_569521029,40_7976450,1774139520,1774139520,default
1774137863,1_71960,40_100511,542,40_597714829,40_7976448,1774138620,1774138620,default
1774137863,1_10640,1_100252,62,1_736388769,1_7974377,1774138500,1774138500,default
1774138163,1_103,1_102745,G Line,1_736399679,1_6412,1774137886,1774138171,default
1774138163,1_51551,1_102736,H Line,1_636327849,1_6073,1774138287,1774138120,default
1774138163,1_575,1_100210,36,1_562556029,1_7974750,1774138260,1774137960,default
1774138163,1_575,1_100210,36,1_562556029,1_7095,1774138260,1774138006,default
1774138163,1_2850,1_100089,2,1_768042369,1_7133,1774138200,1774137393,default
1774138163,1_46505,1_102619,F Line,1_694460769,1_7975733,1774138440,1774138440,default
1774138163,1_27420,23_102638,First Hill Streetcar,23_55295572,23_402,1774138260,1774138207,default
1774138163,1_52306,1_102619,F Line,1_635423729,1_7975737,1774138800,1774138800,default
1774138163,1_52306,1_102719,161,1_771031939,1_7975869,1774138800,1774138800,default
1774138163,1_65092,1_100162,271,1_720941719,1_7976245,1774139220,1774139220,default
1774138163,1_39983,1_102736,H Line,1_636327859,1_6110,1774138380,1774138284,default
1774138163,1_59282,1_100072,181,1_721582749,1_7103,1774138500,1774137415,default
1774138163,1_59282,1_102717,165,1_635414239,1_7340,1774138680,1774138089,default
1774138163,1_59282,1_102717,165,1_635414239,1_7975777,1774138680,1774138680,default
1774138163,1_620,40_100236,545,40_353313109,40_7976441,1774138320,1774138409,default
1774138163,1_620,40_100236,545,40_353313109,40_9811,1774138320,1774138433,default
1774138163,1_620,40_100239,550,40_561762269,40_9655,1774138680,1774138507,default
1774138163,1_10912,1_100447,49,1_650253689,1_7975160,1774137570,1774138371,default
1774138163,1_10912,1_100162,271,1_694317509,1_7976240,1774138680,1774138680,default
1774138163,1_10912,40_100511,542,40_569521029,40_7976450,1774139520,1774139520,default
1774138163,1_71960,40_100511,542,40_597714829,40_7976448,1774138620,1774138620,default
1774138163,1_10640,1_100252,62,1_736388769,1_8076,1774138500,1774138074,default
1774138163,1_10640,1_100252,62,1_736388769,1_7974377,1774138500,1774138500,default
1774138463,1_28370,1_102574,40,1_778640349,1_8196,1774138313,1774138472,default
1774138463,1_320,40_100239,550,40_561761129,40_9814,1774138260,1774138579,default
1774138463,1_2850,1_100089,2,1_768040979,1_7111,1774139160,1774138282,default
1774138463,1_2850,1_100089,2,1_768040979,1_7975168,1774139160,1774139156,default
1774138463,1_46505,1_102619,F Line,1_694461859,1_7975738,1774139340,1774139340,default
1774138463,1_47660,1_102736,H Line,1_636327849,1_6073,1774138795,1774138524,default
1774138463,1_52306,40_560,560,40_2494070,40_41604,1774138800,1774138768,default
1774138463,1_52306,1_102619,F Line,1_635423729,1_7975737,1774138800,1774138800,default
1774138463,1_52306,1_102719,161,1_771031939,1_7975869,1774138800,1774138800,default
1774138463,1_65092,1_100162,271,1_720941719,1_7320,1774139220,1774138274,default
1774138463,1_65092,1_100162,271,1_720941719,1_7976245,1774139220,1774139220,default
1774138463,1_59282,1_102717,165,1_635414239,1_7340,1774138680,1774138089,default
1774138463,1_10912,1_100214,372,1_609382949,1_7407,1774137393,1774138634,default
1774138463,1_10912,1_100447,49,1_650253689,1_7975160,1774137570,1774138641,default
