stop_id,route_id,route_short_name,delay_min,hour_of_day,day_of_week,is_weekend,is_peak_hour,status,temperature_c,precipitation_mm,wind_speed_kmh,weather_code,is_raining,weather_category
1_620,40_100236,545,1.97,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_79610,1_100006,107,-7.82,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_320,40_100239,550,3.47,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_575,1_102615,E Line,1.6,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_575,1_100001,1,2.67,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_280,40_100240,554,0.0,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_1190,1_100447,49,1.53,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_1510,1_100005,106,-4.57,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_1510,1_100210,36,0.2,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_52306,1_102719,161,-9.03,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_76312,1_102705,230,-1.02,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_23905,1_100214,372,7.0,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_60710,1_100512,A Line,0.22,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_81684,1_100160,269,-1.02,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_620,40_100239,550,4.07,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_68888,1_102552,226,-0.83,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_8403,1_100039,14,0.15,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_59282,1_100072,181,-18.68,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_2320,1_100001,1,5.42,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_12170,1_100039,14,0.63,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_26560,1_102574,40,1.47,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_30510,1_100230,50,6.9,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_575,1_102576,C Line,2.37,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_40060,1_102574,40,11.03,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_575,1_100263,7,-3.7,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_77460,1_102746,333,4.3,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_74743,1_102702,239,5.78,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_40065,1_102574,40,10.78,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_74714,1_102701,225,4.05,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_7690,1_102615,E Line,-3.2,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_1510,1_100210,36,5.4,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_68130,1_102548,B Line,1.07,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_481,1_102576,C Line,0.95,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_2850,1_100089,2,-11.75,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_47660,1_102736,H Line,-1.42,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_81749,1_100160,269,-0.28,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_25791,1_100214,372,4.8,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_62212,1_100060,168,3.37,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_970,1_102754,256,-1.4,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_575,1_100210,36,-5.95,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_31680,1_100249,60,-3.08,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_58110,1_100045,150,3.73,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_11940,1_100039,14,1.93,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_99254,1_100045,150,-3.12,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_58112,1_100045,150,3.15,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_2200,1_102581,D Line,5.18,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_23905,1_100214,372,-5.25,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_620,40_100240,554,-5.75,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_10912,1_100264,70,4.23,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_8403,1_100039,14,-3.23,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_8403,1_100039,14,1.7,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_18220,1_100219,4,-2.05,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_40093,1_100133,240,-1.43,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_81254,1_102744,365,-1.67,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_575,1_102615,E Line,-0.3,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_280,40_100240,554,0.97,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_46660,1_100004,105,-1.62,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_38220,1_100214,372,-3.92,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_11060,1_100447,49,-3.08,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_22184,1_102736,H Line,-0.82,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_59282,1_102717,165,-17.87,10.0,0.0,0,0,default,6.7,0.0,9.8,3,0,dry
1_620,40_100239,550,-0.87,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_76310,1_102705,230,3.95,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_80121,1_102719,161,-4.93,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_481,1_102576,C Line,5.92,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_23030,1_100101,21,-5.22,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_51651,1_102736,H Line,-0.63,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_2850,1_100089,2,-8.82,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_27420,1_100249,60,0.12,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_58342,1_100072,181,-0.9,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_52306,1_102719,161,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_60161,1_100042,148,-6.33,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_31990,1_100230,50,1.07,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_75850,1_102615,E Line,-1.03,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_49350,1_100026,128,6.57,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_10912,40_100511,542,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_620,40_100240,554,-0.15,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_81982,1_100196,331,0.48,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_10210,1_102754,256,-3.57,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_9605,1_100259,67,4.18,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_60161,1_100042,148,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_60710,1_100512,A Line,0.58,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_575,1_100264,70,2.7,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_575,1_100001,1,2.78,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_8530,1_100005,106,-7.33,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_2200,1_102581,D Line,-1.72,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_57804,1_100072,181,0.73,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_39983,1_102736,H Line,-0.62,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_59872,1_102619,F Line,5.3,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_575,1_100210,36,1.2,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_85220,1_100111,22,-2.25,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_25791,1_100214,372,0.87,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_620,40_100239,550,3.17,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_68888,1_102552,226,-2.07,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_10912,1_100264,70,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_81982,1_102746,333,2.37,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_970,1_100045,150,-0.32,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_280,40_100240,554,7.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_27420,23_102638,First Hill Streetcar,-1.7,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_60477,1_100060,168,-2.7,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_1510,1_100210,36,-4.78,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_58110,1_100045,150,-1.63,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_58112,1_102619,F Line,-2.52,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_58112,1_100045,150,-2.13,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_71970,1_102753,222,7.48,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_72391,1_100136,245,-1.05,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_40065,1_102574,40,-0.73,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_575,1_100024,125,-1.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_40060,1_102574,40,-1.42,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_13810,1_102581,D Line,-0.9,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_27420,1_100249,60,-2.23,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_68130,1_102548,B Line,1.85,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_10653,1_100252,62,-1.27,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_72446,1_102752,223,0.52,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_23905,1_100214,372,-4.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_10210,1_100264,70,-0.43,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_82107,1_100196,331,-2.62,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_620,40_100240,554,-0.72,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_620,40_100236,545,2.77,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_8403,1_100039,14,3.3,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_41900,1_100289,9,-0.9,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_8080,1_100263,7,-3.27,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_74152,1_102753,222,8.25,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_3470,1_100210,36,-0.43,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_27420,1_100249,60,4.98,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_29423,1_102732,79,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_12170,1_100039,14,3.47,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_575,1_102576,C Line,-2.28,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_575,1_100173,3,-2.53,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_51651,1_102736,H Line,-0.65,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_73366,1_102752,223,2.58,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_58110,1_100045,150,4.07,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_40030,1_102574,40,0.82,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_10912,40_100511,542,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_80124,1_102719,161,0.3,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_59282,1_102717,165,-10.47,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_31890,1_100230,50,-3.82,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_25791,1_100214,372,0.4,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_10912,1_100224,44,2.15,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_38220,1_100214,372,-2.82,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_81982,1_102746,333,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_46791,1_100016,118,3.63,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_81205,1_100072,181,-2.72,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_320,1_102754,256,-1.92,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_27420,23_102638,First Hill Streetcar,-1.63,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_60161,1_100042,148,-2.03,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_55812,1_100005,106,-5.52,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_481,1_102576,C Line,1.05,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_31680,1_100249,60,-2.27,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_3470,1_100249,60,-1.07,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_80121,1_102719,161,-1.32,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_59872,1_102619,F Line,0.92,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_60710,1_100512,A Line,1.08,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_10210,1_100264,70,-0.17,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_620,1_100003,101,-3.73,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_84810,1_102752,223,1.2,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_52306,1_102719,161,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_970,1_102754,256,-2.53,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_2850,1_100089,2,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_10653,1_100252,62,-2.87,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_81199,1_100072,181,-3.12,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_72494,1_100160,269,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_99254,1_100003,101,-4.45,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_41850,1_100249,60,-0.72,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_9605,1_100259,67,3.78,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_2200,1_100275,8,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_8403,1_100039,14,4.15,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_57804,1_100072,181,-3.3,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_575,1_100001,1,2.5,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_60161,1_100042,148,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_47660,1_102736,H Line,-2.83,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_27420,1_100249,60,1.02,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_74743,1_102701,225,4.98,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_70665,1_100136,245,-4.28,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_10912,1_100264,70,-0.78,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_59282,1_100072,181,-17.97,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_23905,1_100214,372,-7.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_41370,1_100219,4,-0.87,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_620,40_100240,554,-6.67,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_81982,1_102746,333,0.28,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_79610,1_100006,107,-2.48,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_12170,1_100039,14,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_46791,1_100016,118,0.38,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_481,1_102576,C Line,-1.83,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_29217,1_100224,44,4.35,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_970,1_100045,150,1.15,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_13830,1_102581,D Line,-2.92,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_103,1_102745,G Line,-0.33,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_46505,1_102619,F Line,0.0,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_2400,1_100001,1,-0.85,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_58112,1_102619,F Line,0.83,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_14280,1_102581,D Line,3.53,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_620,1_100104,212,-2.17,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_620,40_100239,550,-0.78,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_8403,1_100039,14,-1.07,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_41850,1_100249,60,3.43,9.0,0.0,0,1,default,5.7,0.0,10.1,3,0,dry
1_1190,1_100447,49,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_103,1_102745,G Line,5.77,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_28370,1_102574,40,5.97,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_12770,1_100228,48,-1.53,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_68784,1_100136,245,-1.05,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_575,1_100089,2,-1.6,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_47660,1_102736,H Line,-4.38,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_8541,1_100263,7,2.88,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_27420,1_100249,60,1.7,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_9605,1_100259,67,5.63,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_59282,1_100072,181,-2.57,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_620,1_100104,212,-1.88,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_10912,1_100162,271,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_52306,1_102619,F Line,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_60359,1_102720,160,-3.8,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_51551,1_102736,H Line,-2.77,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_575,1_102576,C Line,-2.08,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_27420,23_102638,First Hill Streetcar,1.3,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_73366,1_102752,223,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_52306,1_102719,161,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_49350,1_100026,128,3.85,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_620,40_100240,554,-2.5,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_68888,1_102552,226,-0.48,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_10912,1_100224,44,0.72,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_8403,1_100039,14,2.67,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_58112,1_102619,F Line,2.25,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_26560,1_102574,40,10.23,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_12770,1_100228,48,4.77,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_575,1_100219,4,-0.52,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_2850,1_100089,2,-9.68,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_46505,1_102619,F Line,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_280,1_102754,256,-10.03,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_72494,1_100160,269,-2.63,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_38220,1_100214,372,0.47,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_21680,1_100023,124,-2.27,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_57804,1_100072,181,-0.87,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_22184,1_102736,H Line,-1.22,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_59282,1_100072,181,-16.82,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_23905,1_100214,372,4.15,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_10912,1_100223,43,5.73,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_10912,40_100511,542,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_3000,1_100089,2,1.05,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_52306,1_102619,F Line,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_12170,1_100039,14,-0.77,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_60161,1_100042,148,-8.35,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_31270,1_100184,31,-0.92,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_575,1_100089,2,-1.57,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_48948,1_100512,A Line,-0.8,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_70665,1_102704,250,0.52,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_54201,1_102619,F Line,1.9,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_81749,1_100160,269,3.48,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_71960,1_102752,223,-1.12,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_41900,1_100289,9,2.33,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_70665,1_100136,245,0.4,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_481,1_102576,C Line,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_77752,1_102746,333,-1.05,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_1190,1_100447,49,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_27420,23_102638,First Hill Streetcar,-2.02,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_8530,1_100039,14,3.17,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_8403,1_100039,14,0.55,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_2200,1_102581,D Line,10.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_620,40_100236,545,2.75,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_620,1_100104,212,-0.17,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_8541,1_100263,7,2.85,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_62212,1_102720,160,-4.38,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_30510,1_100249,60,6.23,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_320,40_100239,550,1.48,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_575,1_100264,70,1.93,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_46505,1_102619,F Line,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_29423,1_102732,79,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_47660,1_102736,H Line,0.95,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_8530,1_100263,7,3.7,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_58112,1_100045,150,0.12,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_22184,1_102736,H Line,1.02,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_41850,1_100249,60,5.73,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_10210,1_102754,256,-12.68,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_59872,1_102619,F Line,0.03,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_22184,1_102736,H Line,9.02,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_57804,1_100072,181,-3.02,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_2200,1_100275,8,-1.83,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_49350,1_100026,128,3.93,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_52306,1_102619,F Line,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
1_12170,1_100039,14,0.0,8.0,0.0,0,1,default,4.8,0.0,9.3,3,0,dry
